CODE,MDC,PDC,CC,MAINCC,CCROW,DCLMAIN,HIV_AX,TRAUMA,SEX,ACCPDX,AGEDUSE,AGEMIN,AGEMAX,AGEDMIN,MOSDX
M0923,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0924,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0925,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0926,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0927,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0928,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0929,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M098,08,8J,True,M070,99,M090,,N,B,N,N,0,124,0,0.0
M0980,08,8J,True,M070,99,M090,,N,B,N,N,0,124,0,0.0
M0981,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0982,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0983,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0984,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0985,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0986,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0987,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0988,08,8J,True,M070,0,M090,,N,B,N,N,0,124,0,0.0
M0989,08,8J,True,M070,99,M090,,N,B,N,N,0,124,0,0.0
M100,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M1000,08,8J,True,M100,99,M1000,,N,B,Y,N,0,124,0,0.0
M1001,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M1002,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M1003,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M1004,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M1005,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M1006,08,8J,True,M100,99,M1006,,N,B,Y,N,0,124,0,0.0
M1007,08,8J,True,M100,99,M1007,,N,B,Y,N,0,124,0,0.0
M1008,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M1009,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M101,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1010,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1011,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1012,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1013,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1014,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1015,08,8J,True,M100,0,M101,,N,B,Y,N,0,124,0,0.0
M1016,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1017,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1018,08,8J,True,M100,0,M101,,N,B,Y,N,0,124,0,0.0
M1019,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M102,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1020,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1021,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1022,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1023,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1024,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1025,08,8J,True,M100,0,M101,,N,B,Y,N,0,124,0,0.0
M1026,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1027,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1028,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1029,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M103,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1030,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1031,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1032,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1033,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1034,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1035,08,8J,True,M100,0,M101,,N,B,Y,N,0,124,0,0.0
M1036,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1037,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1038,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1039,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M104,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1040,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1041,08,8J,True,M100,0,M101,,N,B,Y,N,0,124,0,0.0
M1042,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1043,08,8J,True,M100,0,M101,,N,B,Y,N,0,124,0,0.0
M1044,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1045,08,8J,True,M100,0,M101,,N,B,Y,N,0,124,0,0.0
M1046,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1047,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1048,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M1049,08,8J,True,M100,99,M101,,N,B,Y,N,0,124,0,0.0
M109,08,8J,True,M100,99,M109,,N,B,Y,N,0,124,0,0.0
M1090,08,8J,True,M100,99,M1090,,N,B,Y,N,0,124,0,0.0
M1091,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M1092,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M1093,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M1094,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M1095,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M1096,08,8J,True,M100,99,M1096,,N,B,Y,N,0,124,0,0.0
M1097,08,8J,True,M100,99,M1097,,N,B,Y,N,0,124,0,0.0
M1098,08,8J,True,M100,99,M100,,N,B,Y,N,0,124,0,0.0
M1099,08,8J,True,M100,99,M109,,N,B,Y,N,0,124,0,0.0
M110,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1100,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1101,08,8J,True,M100,0,M110,,N,B,Y,N,0,124,0,0.0
M1102,08,8J,True,M100,0,M110,,N,B,Y,N,0,124,0,0.0
M1103,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1104,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1105,08,8J,True,M100,0,M110,,N,B,Y,N,0,124,0,0.0
M1106,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1107,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1108,08,8J,True,M100,0,M110,,N,B,Y,N,0,124,0,0.0
M1109,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M111,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1110,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1111,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1112,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1113,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1114,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1115,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1116,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1117,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1118,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1119,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M112,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1120,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1121,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1122,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1123,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1124,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1125,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1126,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1127,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1128,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1129,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M118,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1180,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1181,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1182,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1183,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1184,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1185,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1186,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1187,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1188,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M1189,08,8J,True,M100,99,M110,,N,B,Y,N,0,124,0,0.0
M119,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1190,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1191,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1192,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1193,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1194,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1195,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1196,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1197,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1198,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1199,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M120,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1200,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1201,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1202,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1203,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1204,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1205,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1206,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1207,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1208,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1209,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M121,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1210,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1211,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1212,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1213,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1214,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1215,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1216,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1217,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1218,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1219,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M122,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1220,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1221,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1222,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1223,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1224,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1225,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1226,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1227,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1228,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1229,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M123,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1230,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1231,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1232,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1233,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1234,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1235,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1236,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1237,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1238,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1239,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M124,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1240,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1241,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1242,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1243,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1244,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1245,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1246,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1247,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1248,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1249,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M125,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1250,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1251,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1252,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1253,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1254,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1255,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1256,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1257,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1258,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1259,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M128,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1280,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1281,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1282,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1283,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1284,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1285,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1286,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1287,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1288,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1289,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M130,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M131,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1311,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1312,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1313,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1314,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1315,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1316,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1317,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1318,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1319,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M138,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1380,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1381,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1382,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1383,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1384,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1385,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1386,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1387,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1388,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1389,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M139,08,8J,False,,0,,E,N,B,Y,N,0,124,0,0.0
M1390,08,8J,False,,0,,E,N,B,Y,N,0,124,0,0.0
M1391,08,8J,False,,0,,E,N,B,Y,N,0,124,0,0.0
M1392,08,8J,False,,0,,E,N,B,Y,N,0,124,0,0.0
M1393,08,8J,False,,0,,E,N,B,Y,N,0,124,0,0.0
M1394,08,8J,False,,0,,E,N,B,Y,N,0,124,0,0.0
M1395,08,8J,False,,0,,E,N,B,Y,N,0,124,0,0.0
M1396,08,8J,False,,0,,E,N,B,Y,N,0,124,0,0.0
M1397,08,8J,False,,0,,E,N,B,Y,N,0,124,0,0.0
M1398,08,8J,False,,0,,E,N,B,Y,N,0,124,0,0.0
M1399,08,8J,False,,0,,E,N,B,Y,N,0,124,0,0.0
M140,08,8J,True,M140,99,M140,,N,B,N,N,16,124,0,0.0
M141,08,8J,False,,0,,,N,B,N,N,0,124,0,0.0
M142,08,8J,False,,0,,,N,B,N,N,0,124,0,0.0
M143,08,8J,False,,0,,,N,B,N,N,0,124,0,0.0
M144,08,8J,False,,0,,,N,B,N,N,0,124,0,0.0
M145,08,8J,False,,0,,,N,B,N,N,0,124,0,0.0
M146,08,8J,False,,0,,,N,B,N,N,0,124,0,0.0
M148,08,8J,False,,0,,,N,B,N,N,0,124,0,0.0
M150,08,8J,False,,0,,,N,B,Y,N,16,124,0,0.0
M151,08,8J,False,,0,,,N,B,Y,N,16,124,0,0.0
M152,08,8J,False,,0,,,N,B,Y,N,16,124,0,0.0
M153,08,8J,False,,0,,,N,B,Y,N,16,124,0,0.0
M154,08,8J,False,,0,,,N,B,Y,N,16,124,0,0.0
M158,08,8J,False,,0,,,N,B,Y,N,16,124,0,0.0
M159,08,8J,False,,0,,,N,B,Y,N,16,124,0,0.0
M160,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M161,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M162,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M163,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M164,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M165,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M166,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M167,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M169,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M170,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M171,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M172,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M173,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M174,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M175,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M179,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M180,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M181,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M182,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M183,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M184,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M185,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M189,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M190,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1900,08,8J,False,,0,,,N,B,Y,N,0,124,0,
M1901,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1902,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1903,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1904,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1905,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1907,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1908,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1909,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M191,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1910,08,8J,False,,0,,,N,B,Y,N,0,124,0,
M1911,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1912,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1913,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1914,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1915,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1917,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1918,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1919,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M192,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1920,08,8J,False,,0,,,N,B,Y,N,0,124,0,
M1921,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1922,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1923,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1924,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1925,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1927,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1928,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1929,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M198,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1980,08,8J,False,,0,,,N,B,Y,N,0,124,0,
M1981,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1982,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1983,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1984,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1985,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1987,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1988,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1989,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M199,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1990,08,8J,False,,0,,,N,B,Y,N,0,124,0,
M1991,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1992,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1993,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1994,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1995,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1997,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1998,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M1999,08,8J,False,,0,,,N,B,Y,N,0,124,0,0.0
M200,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M201,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M202,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M203,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M204,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M205,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M206,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M210,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2100,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2101,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2102,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2103,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2104,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2105,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2106,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2107,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2108,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2109,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M211,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2110,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2111,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2112,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2113,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2114,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2115,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2116,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2117,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2118,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2119,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M212,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2120,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2121,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2122,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2123,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2124,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2125,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2126,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2127,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2128,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M2129,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M213,01,1J,False,,0,,,N,B,Y,N,0,124,0,0.0
M2130,01,1J,False,,0,,,N,B,Y,N,0,124,0,0.0
M2133,01,1J,False,,0,,,N,B,Y,N,0,124,0,0.0
M2134,01,1J,False,,0,,,N,B,Y,N,0,124,0,
M2137,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M214,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M215,01,1J,False,,0,,,N,B,Y,N,0,124,0,0.0
M2150,01,1J,False,,0,,,N,B,Y,N,0,124,0,0.0
M2154,01,1J,False,,0,,,N,B,Y,N,0,124,0,0.0
M2157,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
M216,08,8R,False,,0,,,N,B,Y,N,0,124,0,0.0
